6.38560895965071E-08
4.65438793688663E-08
2.72261688565332E-08
2.06069335491747E-08
1.57287541277277E-08
1.25573119466785E-08
1.00459519895875E-08
8.22619742542854E-09
6.74778740929625E-09
5.62272645188192E-09
4.69466801160463E-09
3.96800169779114E-09
3.36086663605182E-09
2.87626563669781E-09
2.46630899652337E-09
2.13442494901619E-09
1.85012140247945E-09
1.61741161336463E-09
1.41554637011333E-09
1.24884945456112E-09
1.10244381626548E-09
9.80673391639452E-10
8.72425397193625E-10
7.81861708637645E-10
7.00410425216380E-10
6.31937796740141E-10
5.69662131260473E-10
5.17104827573145E-10
4.68790840878893E-10
4.27887979657948E-10
3.89902962002266E-10
3.57664222584269E-10
3.27433950657540E-10
3.01726948111862E-10
2.77398346646183E-10
2.56679646309084E-10
2.36899115224417E-10
2.20035912920890E-10
2.03801163561705E-10
1.89951172328222E-10
1.76510601255407E-10
1.65039914546677E-10
1.53823227988195E-10
1.44249344738997E-10
1.34819047577005E-10
1.26770814462462E-10
1.18787834900043E-10
1.11976922034748E-10
1.05175946420845E-10
9.93762904940081E-11
