0,0
-0.0146722,-0.00311868,0.0064,0.000326587,-0.00153647,0.0002
-0.0142658,-0.00463525,0.0066,0.000485403,-0.00149392,0.0002
-0.0137032,-0.00610105,0.0068,0.0006389,-0.00143499,0.0002
-0.0129904,-0.0075,0.007,0.000785398,-0.00136035,0.0002
-0.0121353,-0.00881678,0.0072,0.000923291,-0.0012708,0.0002
-0.0111472,-0.010037,0.0074,0.00105107,-0.00116733,0.0002
-0.010037,-0.0111472,0.0076,0.00116733,-0.00105107,0.0002
-0.00881678,-0.0121353,0.0078,0.0012708,-0.000923291,0.0002
-0.0075,-0.0129904,0.008,0.00136035,-0.000785398,0.0002
-0.00610105,-0.0137032,0.0082,0.00143499,-0.0006389,0.0002
-0.00463525,-0.0142658,0.0084,0.00149392,-0.000485403,0.0002
-0.00311868,-0.0146722,0.0086,0.00153647,-0.000326587,0.0002
-0.00156793,-0.0149178,0.0088,0.00156219,-0.000164193,0.0002
-8.07704e-11,-0.015,0.009,0.0015708,-8.45825e-12,0.0002
0.00156793,-0.0149178,0.0092,0.00156219,0.000164193,0.0002
0.00311868,-0.0146722,0.0094,0.00153647,0.000326587,0.0002
0.00463525,-0.0142658,0.0096,0.00149392,0.000485403,0.0002
0.00610105,-0.0137032,0.0098,0.00143499,0.0006389,0.0002
0.0075,-0.0129904,0.01,0.00136035,0.000785398,0.0002
0.00881678,-0.0121353,0.0102,0.0012708,0.000923291,0.0002
0.010037,-0.0111472,0.0104,0.00116733,0.00105107,0.0002
0.0111472,-0.010037,0.0106,0.00105107,0.00116733,0.0002
0.0121353,-0.00881678,0.0108,0.000923291,0.0012708,0.0002
0.0129904,-0.0075,0.011,0.000785398,0.00136035,0.0002
0.0137032,-0.00610105,0.0112,0.0006389,0.00143499,0.0002
0.0142658,-0.00463526,0.0114,0.000485403,0.00149392,0.0002
0.0146722,-0.00311868,0.0116,0.000326587,0.00153647,0.0002
0.0149178,-0.00156793,0.0118,0.000164193,0.00156219,0.0002
0.015,-1.07694e-10,0.012,1.12777e-11,0.0015708,0.0002
0.0149178,0.00156793,0.0122,-0.000164193,0.00156219,0.0002
0.0146722,0.00311868,0.0124,-0.000326587,0.00153647,0.0002
0.0142658,0.00463525,0.0126,-0.000485403,0.00149392,0.0002
0.0137032,0.00610105,0.0128,-0.0006389,0.00143499,0.0002
0.0129904,0.0075,0.013,-0.000785398,0.00136035,0.0002
0.0121353,0.00881678,0.0132,-0.000923291,0.0012708,0.0002
0.0111472,0.010037,0.0134,-0.00105107,0.00116733,0.0002
0.010037,0.0111472,0.0136,-0.00116733,0.00105107,0.0002
0.00881678,0.0121353,0.0138,-0.0012708,0.000923291,0.0002
0.0075,0.0129904,0.014,-0.00136035,0.000785398,0.0002
0.00610105,0.0137032,0.0142,-0.00143499,0.0006389,0.0002
0.00463526,0.0142658,0.0144,-0.00149392,0.000485403,0.0002
0.00311868,0.0146722,0.0146,-0.00153647,0.000326587,0.0002
0.00156793,0.0149178,0.0148,-0.00156219,0.000164193,0.0002
1.34617e-10,0.015,0.015,-0.0015708,1.40971e-11,0.0002
-0.00156793,0.0149178,0.0152,-0.00156219,-0.000164193,0.0002
-0.00311868,0.0146722,0.0154,-0.00153647,-0.000326587,0.0002
-0.00463525,0.0142658,0.0156,-0.00149392,-0.000485403,0.0002
-0.00610105,0.0137032,0.0158,-0.00143499,-0.0006389,0.0002
-0.0075,0.0129904,0.016,-0.00136035,-0.000785398,0.0002
-0.00881678,0.0121353,0.0162,-0.0012708,-0.000923291,0.0002
-0.010037,0.0111472,0.0164,-0.00116733,-0.00105107,0.0002
-0.0111472,0.010037,0.0166,-0.00105107,-0.00116733,0.0002
-0.0121353,0.00881678,0.0168,-0.000923291,-0.0012708,0.0002
-0.0129904,0.0075,0.017,-0.000785398,-0.00136035,0.0002
-0.0137032,0.00610105,0.0172,-0.0006389,-0.00143499,0.0002
-0.0142658,0.00463526,0.0174,-0.000485403,-0.00149392,0.0002
-0.0146722,0.00311868,0.0176,-0.000326587,-0.00153647,0.0002
-0.0149178,0.00156793,0.0178,-0.000164193,-0.00156219,0.0002
-0.015,1.61541e-10,0.018,-1.69165e-11,-0.0015708,0.0002
-0.0149178,-0.00156793,0.0182,0.000164193,-0.00156219,0.0002
-0.0146722,-0.00311868,0.0184,0.000326587,-0.00153647,0.0002
-0.0142658,-0.00463525,0.0186,0.000485403,-0.00149392,0.0002
-0.0137032,-0.00610105,0.0188,0.0006389,-0.00143499,0.0002
-0.0129904,-0.0075,0.019,0.000785398,-0.00136035,0.0002
-0.0121353,-0.00881678,0.0192,0.000923291,-0.0012708,0.0002
-0.0111472,-0.010037,0.0194,0.00105107,-0.00116733,0.0002
-0.010037,-0.0111472,0.0196,0.00116733,-0.00105107,0.0002
-0.00881678,-0.0121353,0.0198,0.0012708,-0.000923291,0.0002
-0.0075,-0.0129904,0.02,0.00136035,-0.000785398,0.0002
-0.00610105,-0.0137032,0.0202,0.00143499,-0.0006389,0.0002
-0.00463526,-0.0142658,0.0204,0.00149392,-0.000485403,0.0002
-0.00311868,-0.0146722,0.0206,0.00153647,-0.000326587,0.0002
-0.00156793,-0.0149178,0.0208,0.00156219,-0.000164193,0.0002
-1.88464e-10,-0.015,0.021,0.0015708,-1.9736e-11,0.0002
0.00156793,-0.0149178,0.0212,0.00156219,0.000164193,0.0002
0.00311868,-0.0146722,0.0214,0.00153647,0.000326587,0.0002
0.00463525,-0.0142658,0.0216,0.00149392,0.000485403,0.0002
0.00610105,-0.0137032,0.0218,0.00143499,0.0006389,0.0002
0.0075,-0.0129904,0.022,0.00136035,0.000785398,0.0002
0.00881678,-0.0121353,0.0222,0.0012708,0.000923291,0.0002
0.010037,-0.0111472,0.0224,0.00116733,0.00105107,0.0002
0.0111472,-0.010037,0.0226,0.00105107,0.00116733,0.0002
0.0121353,-0.00881678,0.0228,0.000923291,0.0012708,0.0002
0.0129904,-0.0075,0.023,0.000785398,0.00136035,0.0002
0.0137032,-0.00610105,0.0232,0.0006389,0.00143499,0.0002
0.0142658,-0.00463526,0.0234,0.000485403,0.00149392,0.0002
0.0146722,-0.00311868,0.0236,0.000326587,0.00153647,0.0002
0.0149178,-0.00156793,0.0238,0.000164193,0.00156219,0.0002
0.015,-2.15388e-10,0.024,2.25554e-11,0.0015708,0.0002
0.0149178,0.00156793,0.0242,-0.000164193,0.00156219,0.0002
0.0146722,0.00311868,0.0244,-0.000326587,0.00153647,0.0002
0.0142658,0.00463525,0.0246,-0.000485403,0.00149392,0.0002
0.0137032,0.00610105,0.0248,-0.0006389,0.00143499,0.0002
0.0129904,0.0075,0.025,-0.000785398,0.00136035,0.0002
0.0121353,0.00881678,0.0252,-0.000923291,0.0012708,0.0002
0.0111472,0.010037,0.0254,-0.00105107,0.00116733,0.0002
0.010037,0.0111472,0.0256,-0.00116733,0.00105107,0.0002
0.00881678,0.0121353,0.0258,-0.0012708,0.000923291,0.0002
0.0075,0.0129904,0.026,-0.00136035,0.000785398,0.0002
0.00610105,0.0137032,0.0262,-0.00143499,0.0006389,0.0002
0.00463526,0.0142658,0.0264,-0.00149392,0.000485403,0.0002
0.00311868,0.0146722,0.0266,-0.00153647,0.000326587,0.0002
0.00156793,0.0149178,0.0268,-0.00156219,0.000164193,0.0002
2.42312e-10,0.015,0.027,-0.0015708,2.53748e-11,0.0002
-0.00156793,0.0149178,0.0272,-0.00156219,-0.000164193,0.0002
-0.00311868,0.0146722,0.0274,-0.00153647,-0.000326587,0.0002
-0.00463525,0.0142658,0.0276,-0.00149392,-0.000485403,0.0002
-0.00610105,0.0137032,0.0278,-0.00143499,-0.0006389,0.0002
-0.0075,0.0129904,0.028,-0.00136035,-0.000785398,0.0002
-0.00881678,0.0121353,0.0282,-0.0012708,-0.000923291,0.0002
-0.010037,0.0111472,0.0284,-0.00116733,-0.00105107,0.0002
-0.0111472,0.010037,0.0286,-0.00105107,-0.00116733,0.0002
-0.0121353,0.00881678,0.0288,-0.000923291,-0.0012708,0.0002
-0.0129904,0.0075,0.029,-0.000785398,-0.00136035,0.0002
-0.0137032,0.00610105,0.0292,-0.0006389,-0.00143499,0.0002
-0.0142658,0.00463526,0.0294,-0.000485403,-0.00149392,0.0002
-0.0146722,0.00311868,0.0296,-0.000326587,-0.00153647,0.0002
-0.0149178,0.00156793,0.0298,-0.000164193,-0.00156219,0.0002
-0.015,2.69235e-10,0.03,-2.81942e-11,-0.0015708,0.0002
-0.0149178,-0.00156793,0.0302,0.000164193,-0.00156219,0.0002
-0.0146722,-0.00311868,0.0304,0.000326587,-0.00153647,0.0002
-0.0142658,-0.00463525,0.0306,0.000485403,-0.00149392,0.0002
-0.0137032,-0.00610105,0.0308,0.0006389,-0.00143499,0.0002
-0.0129904,-0.0075,0.031,0.000785398,-0.00136035,0.0002
-0.0121353,-0.00881678,0.0312,0.000923291,-0.0012708,0.0002
-0.0111472,-0.010037,0.0314,0.00105107,-0.00116733,0.0002
-0.010037,-0.0111472,0.0316,0.00116733,-0.00105107,0.0002
-0.00881678,-0.0121353,0.0318,0.0012708,-0.000923291,0.0002
-0.0075,-0.0129904,0.032,0.00136035,-0.000785398,0.0002
-0.00610105,-0.0137032,0.0322,0.00143499,-0.0006389,0.0002
-0.00463526,-0.0142658,0.0324,0.00149392,-0.000485403,0.0002
-0.00311868,-0.0146722,0.0326,0.00153647,-0.000326587,0.0002
-0.00156793,-0.0149178,0.0328,0.00156219,-0.000164193,0.0002
-2.96158e-10,-0.015,0.033,0.0015708,-3.10136e-11,0.0002
0.00156793,-0.0149178,0.0332,0.00156219,0.000164193,0.0002
0.00311868,-0.0146722,0.0334,0.00153647,0.000326587,0.0002
0.00463525,-0.0142658,0.0336,0.00149392,0.000485403,0.0002
0.00610105,-0.0137032,0.0338,0.00143499,0.0006389,0.0002
0.0075,-0.0129904,0.034,0.00136035,0.000785398,0.0002
0.00881678,-0.0121353,0.0342,0.0012708,0.000923291,0.0002
0.010037,-0.0111472,0.0344,0.00116733,0.00105107,0.0002
0.0111472,-0.010037,0.0346,0.00105107,0.00116733,0.0002
0.0121353,-0.00881678,0.0348,0.000923291,0.0012708,0.0002
0.0129904,-0.0075,0.035,0.000785398,0.00136035,0.0002
0.0137032,-0.00610105,0.0352,0.0006389,0.00143499,0.0002
0.0142658,-0.00463526,0.0354,0.000485403,0.00149392,0.0002
0.0146722,-0.00311868,0.0356,0.000326587,0.00153647,0.0002
0.0149178,-0.00156793,0.0358,0.000164193,0.00156219,0.0002
0.015,-3.23081e-10,0.036,3.3833e-11,0.0015708,0.0002
0.0149178,0.00156793,0.0362,-0.000164193,0.00156219,0.0002
0.0146722,0.00311868,0.0364,-0.000326587,0.00153647,0.0002
0.0142658,0.00463525,0.0366,-0.000485403,0.00149392,0.0002
0.0137032,0.00610105,0.0368,-0.0006389,0.00143499,0.0002
0.0129904,0.0075,0.037,-0.000785398,0.00136035,0.0002
0.0121353,0.00881678,0.0372,-0.000923291,0.0012708,0.0002
0.0111472,0.010037,0.0374,-0.00105107,0.00116733,0.0002
0.010037,0.0111472,0.0376,-0.00116733,0.00105107,0.0002
0.00881678,0.0121353,0.0378,-0.0012708,0.000923291,0.0002
0.0075,0.0129904,0.038,-0.00136035,0.000785398,0.0002
0.00610105,0.0137032,0.0382,-0.00143499,0.0006389,0.0002
0.00463526,0.0142658,0.0384,-0.00149392,0.000485403,0.0002
0.00311868,0.0146722,0.0386,-0.00153647,0.000326587,0.0002
0.00156793,0.0149178,0.0388,-0.00156219,0.000164193,0.0002
3.50005e-10,0.015,0.039,-0.0015708,3.66524e-11,0.0002
-0.00156793,0.0149178,0.0392,-0.00156219,-0.000164193,0.0002
-0.00311868,0.0146722,0.0394,-0.00153647,-0.000326587,0.0002
-0.00463525,0.0142658,0.0396,-0.00149392,-0.000485403,0.0002
-0.00610105,0.0137032,0.0398,-0.00143499,-0.0006389,0.0002
-0.0075,0.0129904,0.04,-0.00136035,-0.000785398,0.0002
-0.00881678,0.0121353,0.0402,-0.0012708,-0.000923291,0.0002
-0.010037,0.0111472,0.0404,-0.00116733,-0.00105107,0.0002
-0.0111472,0.010037,0.0406,-0.00105107,-0.00116733,0.0002
-0.0121353,0.00881678,0.0408,-0.000923291,-0.0012708,0.0002
-0.0129904,0.0075,0.041,-0.000785398,-0.00136035,0.0002
-0.0137032,0.00610105,0.0412,-0.0006389,-0.00143499,0.0002
-0.0142658,0.00463526,0.0414,-0.000485403,-0.00149392,0.0002
-0.0146722,0.00311868,0.0416,-0.000326587,-0.00153647,0.0002
-0.0149178,0.00156793,0.0418,-0.000164193,-0.00156219,0.0002
-0.015,3.76928e-10,0.042,-3.94718e-11,-0.0015708,0.0002
-0.0149178,-0.00156793,0.0422,0.000164193,-0.00156219,0.0002
-0.0146722,-0.00311867,0.0424,0.000326587,-0.00153647,0.0002
-0.0142658,-0.00463525,0.0426,0.000485403,-0.00149392,0.0002
-0.0137032,-0.00610105,0.0428,0.0006389,-0.00143499,0.0002
-0.0129904,-0.0075,0.043,0.000785398,-0.00136035,0.0002
-0.0121353,-0.00881678,0.0432,0.000923291,-0.0012708,0.0002
-0.0111472,-0.010037,0.0434,0.00105107,-0.00116733,0.0002
-0.010037,-0.0111472,0.0436,0.00116733,-0.00105107,0.0002
-0.00881678,-0.0121353,0.0438,0.0012708,-0.000923291,0.0002
-0.0075,-0.0129904,0.044,0.00136035,-0.000785398,0.0002
-0.00610105,-0.0137032,0.0442,0.00143499,-0.0006389,0.0002
-0.00463526,-0.0142658,0.0444,0.00149392,-0.000485403,0.0002
-0.00311868,-0.0146722,0.0446,0.00153647,-0.000326587,0.0002
-0.00156793,-0.0149178,0.0448,0.00156219,-0.000164193,0.0002
-4.03851e-10,-0.015,0.045,0.0015708,-4.22912e-11,0.0002
0.00156793,-0.0149178,0.0452,0.00156219,0.000164193,0.0002
0.00311867,-0.0146722,0.0454,0.00153647,0.000326587,0.0002
0.00463525,-0.0142658,0.0456,0.00149392,0.000485403,0.0002
0.00610105,-0.0137032,0.0458,0.00143499,0.0006389,0.0002
0.0075,-0.0129904,0.046,0.00136035,0.000785398,0.0002
0.00881678,-0.0121353,0.0462,0.0012708,0.000923291,0.0002
0.010037,-0.0111472,0.0464,0.00116733,0.00105107,0.0002
0.0111472,-0.010037,0.0466,0.00105107,0.00116733,0.0002
0.0121353,-0.00881678,0.0468,0.000923291,0.0012708,0.0002
0.0129904,-0.0075,0.047,0.000785398,0.00136035,0.0002
0.0137032,-0.00610105,0.0472,0.0006389,0.00143499,0.0002
0.0142658,-0.00463526,0.0474,0.000485403,0.00149392,0.0002
0.0146722,-0.00311868,0.0476,0.000326587,0.00153647,0.0002
0.0149178,-0.00156793,0.0478,0.000164193,0.00156219,0.0002
0.015,-4.30774e-10,0.048,4.51105e-11,0.0015708,0.0002
0.0149178,0.00156793,0.0482,-0.000164193,0.00156219,0.0002
0.0146722,0.00311867,0.0484,-0.000326587,0.00153647,0.0002
0.0142658,0.00463525,0.0486,-0.000485403,0.00149392,0.0002
0.0137032,0.00610105,0.0488,-0.0006389,0.00143499,0.0002
0.0129904,0.0075,0.049,-0.000785398,0.00136035,0.0002
0.0121353,0.00881678,0.0492,-0.000923291,0.0012708,0.0002
0.0111472,0.010037,0.0494,-0.00105107,0.00116733,0.0002
0.010037,0.0111472,0.0496,-0.00116733,0.00105107,0.0002
0.00881678,0.0121353,0.0498,-0.0012708,0.000923291,0.0002
0.0075,0.0129904,0.05,-0.00136035,0.000785398,0.0002
0.00610105,0.0137032,0.0502,-0.00143499,0.0006389,0.0002
0.00463526,0.0142658,0.0504,-0.00149392,0.000485403,0.0002
0.00311868,0.0146722,0.0506,-0.00153647,0.000326587,0.0002
0.00156793,0.0149178,0.0508,-0.00156219,0.000164193,0.0002
4.57697e-10,0.015,0.051,-0.0015708,4.79299e-11,0.0002
-0.00156793,0.0149178,0.0512,-0.00156219,-0.000164193,0.0002
-0.00311867,0.0146722,0.0514,-0.00153647,-0.000326587,0.0002
-0.00463525,0.0142658,0.0516,-0.00149392,-0.000485403,0.0002
-0.00610105,0.0137032,0.0518,-0.00143499,-0.0006389,0.0002
-0.0075,0.0129904,0.052,-0.00136035,-0.000785398,0.0002
-0.00881678,0.0121353,0.0522,-0.0012708,-0.000923291,0.0002
-0.010037,0.0111472,0.0524,-0.00116733,-0.00105107,0.0002
-0.0111472,0.010037,0.0526,-0.00105107,-0.00116733,0.0002
-0.0121353,0.00881678,0.0528,-0.000923291,-0.0012708,0.0002
-0.0129904,0.0075,0.053,-0.000785398,-0.00136035,0.0002
-0.0137032,0.00610105,0.0532,-0.0006389,-0.00143499,0.0002
-0.0142658,0.00463526,0.0534,-0.000485403,-0.00149392,0.0002
-0.0146722,0.00311868,0.0536,-0.000326587,-0.00153647,0.0002
-0.0149178,0.00156793,0.0538,-0.000164193,-0.00156219,0.0002
-0.015,4.8462e-10,0.054,-5.07493e-11,-0.0015708,0.0002
-0.0149178,-0.00156793,0.0542,0.000164193,-0.00156219,0.0002
-0.0146722,-0.00311867,0.0544,0.000326587,-0.00153647,0.0002
-0.0142658,-0.00463525,0.0546,0.000485403,-0.00149392,0.0002
-0.0137032,-0.00610105,0.0548,0.0006389,-0.00143499,0.0002
-0.0129904,-0.0075,0.055,0.000785398,-0.00136035,0.0002
-0.0121353,-0.00881678,0.0552,0.000923291,-0.0012708,0.0002
-0.0111472,-0.010037,0.0554,0.00105107,-0.00116733,0.0002
-0.010037,-0.0111472,0.0556,0.00116733,-0.00105107,0.0002
-0.00881678,-0.0121353,0.0558,0.0012708,-0.000923291,0.0002
-0.0075,-0.0129904,0.056,0.00136035,-0.000785398,0.0002
-0.00610105,-0.0137032,0.0562,0.00143499,-0.0006389,0.0002
-0.00463526,-0.0142658,0.0564,0.00149392,-0.000485403,0.0002
-0.00311868,-0.0146722,0.0566,0.00153647,-0.000326587,0.0002
-0.00156793,-0.0149178,0.0568,0.00156219,-0.000164193,0.0002
-5.11543e-10,-0.015,0.057,0.0015708,-5.35687e-11,0.0002
0.00156793,-0.0149178,0.0572,0.00156219,0.000164193,0.0002
0.00311867,-0.0146722,0.0574,0.00153647,0.000326587,0.0002
0.00463525,-0.0142658,0.0576,0.00149392,0.000485403,0.0002
0.00610105,-0.0137032,0.0578,0.00143499,0.0006389,0.0002
0.0075,-0.0129904,0.058,0.00136035,0.000785398,0.0002
0.00881678,-0.0121353,0.0582,0.0012708,0.000923291,0.0002
0.010037,-0.0111472,0.0584,0.00116733,0.00105107,0.0002
0.0111472,-0.010037,0.0586,0.00105107,0.00116733,0.0002
0.0121353,-0.00881678,0.0588,0.000923291,0.0012708,0.0002
0.0129904,-0.0075,0.059,0.000785398,0.00136035,0.0002
0.0137032,-0.00610105,0.0592,0.0006389,0.00143499,0.0002
0.0142658,-0.00463526,0.0594,0.000485403,0.00149392,0.0002
0.0146722,-0.00311868,0.0596,0.000326587,0.00153647,0.0002
0.0149178,-0.00156793,0.0598,0.000164193,0.00156219,0.0002
0.015,5.38469e-10,0.06,-5.63883e-11,0.0015708,-0.0002
0.0149178,0.00156793,0.0598,-0.000164193,0.00156219,-0.0002
0.0146722,0.00311868,0.0596,-0.000326587,0.00153647,-0.0002
0.0142658,0.00463526,0.0594,-0.000485403,0.00149392,-0.0002
0.0137032,0.00610105,0.0592,-0.0006389,0.00143499,-0.0002
0.0129904,0.0075,0.059,-0.000785398,0.00136035,-0.0002
0.0121353,0.00881678,0.0588,-0.000923291,0.0012708,-0.0002
0.0111472,0.010037,0.0586,-0.00105107,0.00116733,-0.0002
0.010037,0.0111472,0.0584,-0.00116733,0.00105107,-0.0002
0.00881678,0.0121353,0.0582,-0.0012708,0.000923291,-0.0002
0.0075,0.0129904,0.058,-0.00136035,0.000785398,-0.0002
0.00610105,0.0137032,0.0578,-0.00143499,0.0006389,-0.0002
0.00463525,0.0142658,0.0576,-0.00149392,0.000485403,-0.0002
0.00311867,0.0146722,0.0574,-0.00153647,0.000326587,-0.0002
0.00156793,0.0149178,0.0572,-0.00156219,0.000164193,-0.0002
-5.11546e-10,0.015,0.057,-0.0015708,-5.3569e-11,-0.0002
-0.00156793,0.0149178,0.0568,-0.00156219,-0.000164193,-0.0002
-0.00311868,0.0146722,0.0566,-0.00153647,-0.000326587,-0.0002
-0.00463526,0.0142658,0.0564,-0.00149392,-0.000485403,-0.0002
-0.00610105,0.0137032,0.0562,-0.00143499,-0.0006389,-0.0002
-0.0075,0.0129904,0.056,-0.00136035,-0.000785398,-0.0002
-0.00881678,0.0121353,0.0558,-0.0012708,-0.000923291,-0.0002
-0.010037,0.0111472,0.0556,-0.00116733,-0.00105107,-0.0002
-0.0111472,0.010037,0.0554,-0.00105107,-0.00116733,-0.0002
-0.0121353,0.00881678,0.0552,-0.000923291,-0.0012708,-0.0002
-0.0129904,0.0075,0.055,-0.000785398,-0.00136035,-0.0002
-0.0137032,0.00610105,0.0548,-0.0006389,-0.00143499,-0.0002
-0.0142658,0.00463525,0.0546,-0.000485403,-0.00149392,-0.0002
-0.0146722,0.00311867,0.0544,-0.000326587,-0.00153647,-0.0002
-0.0149178,0.00156793,0.0542,-0.000164193,-0.00156219,-0.0002
-0.015,-4.84623e-10,0.054,5.07496e-11,-0.0015708,-0.0002
-0.0149178,-0.00156793,0.0538,0.000164193,-0.00156219,-0.0002
-0.0146722,-0.00311868,0.0536,0.000326587,-0.00153647,-0.0002
-0.0142658,-0.00463526,0.0534,0.000485403,-0.00149392,-0.0002
-0.0137032,-0.00610105,0.0532,0.0006389,-0.00143499,-0.0002
-0.0129904,-0.0075,0.053,0.000785398,-0.00136035,-0.0002
-0.0121353,-0.00881678,0.0528,0.000923291,-0.0012708,-0.0002
-0.0111472,-0.010037,0.0526,0.00105107,-0.00116733,-0.0002
-0.010037,-0.0111472,0.0524,0.00116733,-0.00105107,-0.0002
-0.00881678,-0.0121353,0.0522,0.0012708,-0.000923291,-0.0002
-0.0075,-0.0129904,0.052,0.00136035,-0.000785398,-0.0002
-0.00610105,-0.0137032,0.0518,0.00143499,-0.0006389,-0.0002
-0.00463525,-0.0142658,0.0516,0.00149392,-0.000485403,-0.0002
-0.00311867,-0.0146722,0.0514,0.00153647,-0.000326587,-0.0002
-0.00156793,-0.0149178,0.0512,0.00156219,-0.000164193,-0.0002
4.577e-10,-0.015,0.051,0.0015708,4.79302e-11,-0.0002
0.00156793,-0.0149178,0.0508,0.00156219,0.000164193,-0.0002
0.00311868,-0.0146722,0.0506,0.00153647,0.000326587,-0.0002
0.00463526,-0.0142658,0.0504,0.00149392,0.000485403,-0.0002
0.00610105,-0.0137032,0.0502,0.00143499,0.0006389,-0.0002
0.0075,-0.0129904,0.05,0.00136035,0.000785398,-0.0002
0.00881678,-0.0121353,0.0498,0.0012708,0.000923291,-0.0002
0.010037,-0.0111472,0.0496,0.00116733,0.00105107,-0.0002
0.0111472,-0.010037,0.0494,0.00105107,0.00116733,-0.0002
0.0121353,-0.00881678,0.0492,0.000923291,0.0012708,-0.0002
0.0129904,-0.0075,0.049,0.000785398,0.00136035,-0.0002
0.0137032,-0.00610105,0.0488,0.0006389,0.00143499,-0.0002
0.0142658,-0.00463525,0.0486,0.000485403,0.00149392,-0.0002
0.0146722,-0.00311867,0.0484,0.000326587,0.00153647,-0.0002
0.0149178,-0.00156793,0.0482,0.000164193,0.00156219,-0.0002
0.015,4.30776e-10,0.048,-4.51108e-11,0.0015708,-0.0002
0.0149178,0.00156793,0.0478,-0.000164193,0.00156219,-0.0002
0.0146722,0.00311868,0.0476,-0.000326587,0.00153647,-0.0002
0.0142658,0.00463526,0.0474,-0.000485403,0.00149392,-0.0002
0.0137032,0.00610105,0.0472,-0.0006389,0.00143499,-0.0002
0.0129904,0.0075,0.047,-0.000785398,0.00136035,-0.0002
0.0121353,0.00881678,0.0468,-0.000923291,0.0012708,-0.0002
0.0111472,0.010037,0.0466,-0.00105107,0.00116733,-0.0002
0.010037,0.0111472,0.0464,-0.00116733,0.00105107,-0.0002
0.00881678,0.0121353,0.0462,-0.0012708,0.000923291,-0.0002
0.0075,0.0129904,0.046,-0.00136035,0.000785398,-0.0002
0.00610105,0.0137032,0.0458,-0.00143499,0.0006389,-0.0002
0.00463525,0.0142658,0.0456,-0.00149392,0.000485403,-0.0002
0.00311867,0.0146722,0.0454,-0.00153647,0.000326587,-0.0002
0.00156793,0.0149178,0.0452,-0.00156219,0.000164193,-0.0002
-4.03853e-10,0.015,0.045,-0.0015708,-4.22914e-11,-0.0002
-0.00156793,0.0149178,0.0448,-0.00156219,-0.000164193,-0.0002
-0.00311868,0.0146722,0.0446,-0.00153647,-0.000326587,-0.0002
-0.00463526,0.0142658,0.0444,-0.00149392,-0.000485403,-0.0002
-0.00610105,0.0137032,0.0442,-0.00143499,-0.0006389,-0.0002
-0.0075,0.0129904,0.044,-0.00136035,-0.000785398,-0.0002
-0.00881678,0.0121353,0.0438,-0.0012708,-0.000923291,-0.0002
-0.010037,0.0111472,0.0436,-0.00116733,-0.00105107,-0.0002
-0.0111472,0.010037,0.0434,-0.00105107,-0.00116733,-0.0002
-0.0121353,0.00881678,0.0432,-0.000923291,-0.0012708,-0.0002
-0.0129904,0.0075,0.043,-0.000785398,-0.00136035,-0.0002
-0.0137032,0.00610105,0.0428,-0.0006389,-0.00143499,-0.0002
-0.0142658,0.00463525,0.0426,-0.000485403,-0.00149392,-0.0002
-0.0146722,0.00311867,0.0424,-0.000326587,-0.00153647,-0.0002
-0.0149178,0.00156793,0.0422,-0.000164193,-0.00156219,-0.0002
